trial_id,enrollment_speaker_id,enrollment_audio_id,test_speaker_id,test_audio_id,trial_type,same_speaker,same_gender,label,trial_class,xvector_cosine_score,ecapa_cosine_score
trial_006973,M_18,CMPL_M_18_05ALX_00058,M_18,CMPL_M_18_05ALX_00002,genuine,True,True,1,genuine,0.945482075214386,0.5087605714797974
trial_006974,M_21,CMPL_M_21_11MAB_00178,M_21,CMPL_M_21_11MAB_00106,genuine,True,True,1,genuine,0.9672896862030029,0.6661717891693115
trial_006975,M_03,CMPL_M_03_08MAB_00709,M_17,CMPL_M_17_10MAB_00193,impostor,False,True,0,impostor,0.8856809139251709,0.24865388870239258
trial_006976,M_14,CMPL_M_14_06ANG_00222,M_04,CMPL_M_04_02ALX_00141,impostor,False,True,0,impostor,0.9054954648017883,0.13205040991306305
trial_006977,M_36,CMPL_M_36_04MAB_00006,M_36,CMPL_M_36_04MAB_00048,genuine,True,True,1,genuine,0.9757678508758545,0.6798641681671143
trial_006978,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00203,genuine,True,True,1,genuine,0.9378079175949097,0.587393045425415
trial_006979,M_13,CMPL_M_13_12MAB_00080,M_13,CMPL_M_13_12MAB_00152,genuine,True,True,1,genuine,0.9667534828186035,0.47002720832824707
trial_006980,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_03ALX_00071,genuine,True,True,1,genuine,0.9654402732849121,0.7225080132484436
trial_006981,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00630,genuine,True,True,1,genuine,0.9292532801628113,0.13354454934597015
trial_006982,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_13MAB_00823,genuine,True,True,1,genuine,0.9592447280883789,0.4373224079608917
trial_006983,F_15,CMPL_F_15_06ANG_00085,F_15,CMPL_F_15_06ANG_00024,genuine,True,True,1,genuine,0.9467827081680298,0.2448314130306244
trial_006984,M_28,CMPL_M_28_12ANG_00055,M_28,CMPL_M_28_12ANG_00130,genuine,True,True,1,genuine,0.9489812254905701,0.5721293687820435
trial_006985,M_25,CMPL_M_25_06ANG_00125,M_18,CMPL_M_18_05ALX_00066,impostor,False,True,0,impostor,0.9191009402275085,0.11374981701374054
trial_006986,M_20,CMPL_M_20_08ALX_00016,M_41,CMPL_M_41_14MAB_00001,impostor,False,True,0,impostor,0.9075956344604492,0.12327435612678528
trial_006987,M_30,CMPL_M_30_10ALX_00103,M_30,CMPL_M_30_08ANG_00024,genuine,True,True,1,genuine,0.8995801210403442,0.29084187746047974
trial_006988,M_34,CMPL_M_34_09ALX_00048,M_36,CMPL_M_36_04MAB_00095,impostor,False,True,0,impostor,0.9318873286247253,0.3330017626285553
trial_006989,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ALX_00095,genuine,True,True,1,genuine,0.9149887561798096,0.391319215297699
trial_006990,M_22,CMPL_M_22_15ALX_00121,M_02,CMPL_M_02_03ANG_00224,impostor,False,True,0,impostor,0.8923603296279907,0.09172713756561279
trial_006991,M_22,CMPL_M_22_15ALX_00121,M_35,CMPL_M_35_05MAB_00031,impostor,False,True,0,impostor,0.9341438412666321,0.29018908739089966
trial_006992,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00231,genuine,True,True,1,genuine,0.9570214748382568,0.46131283044815063
trial_006993,M_40,CMPL_M_40_08ANG_00008,M_42,CMPL_M_42_06ALX_00001,impostor,False,True,0,impostor,0.9255304336547852,0.1266728937625885
trial_006994,F_06,CMPL_F_06_13MAB_00049,F_01,CMPL_F_01_08ANG_00268,impostor,False,True,0,impostor,0.9026039838790894,0.15910156071186066
trial_006995,M_41,CMPL_M_41_14MAB_00025,M_41,CMPL_M_41_14MAB_00030,genuine,True,True,1,genuine,0.9839310646057129,0.7950397729873657
trial_006996,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00199,genuine,True,True,1,genuine,0.8928322196006775,0.5143038034439087
trial_006997,M_45,CMPL_M_45_13MAB_00024,M_48,CMPL_M_48_07ALX_00020,impostor,False,True,0,impostor,0.845863938331604,0.09557096660137177
trial_006998,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00855,genuine,True,True,1,genuine,0.9307447671890259,0.6022158861160278
trial_006999,F_06,CMPL_F_06_13MAB_00049,F_04,CMPL_F_04_12ANG_00186,impostor,False,True,0,impostor,0.8892368078231812,0.15296781063079834
trial_007000,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_10ANG_01071,genuine,True,True,1,genuine,0.9215742945671082,0.433336079120636
trial_007001,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00138,genuine,True,True,1,genuine,0.9414026141166687,0.5628610849380493
trial_007002,F_09,CMPL_F_09_06ANG_00100,F_27,CMPL_F_27_03ANG_00007,impostor,False,True,0,impostor,0.9406120777130127,0.41168415546417236
trial_007003,M_46,CMPL_M_46_04MAB_00011,M_03,CMPL_M_03_07MAB_00493,impostor,False,True,0,impostor,0.8676683306694031,0.13526543974876404
trial_007004,M_48,CMPL_M_48_05ANG_00003,M_33,CMPL_M_33_09ANG_00075,impostor,False,True,0,impostor,0.8318860530853271,0.1711360663175583
trial_007005,M_42,CMPL_M_42_06ALX_00060,M_42,CMPL_M_42_06ALX_00051,genuine,True,True,1,genuine,0.9219924211502075,0.5239139199256897
trial_007006,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00071,genuine,True,True,1,genuine,0.952731728553772,0.6533139944076538
trial_007007,M_44,CMPL_M_44_14MAB_00035,M_44,CMPL_M_44_14MAB_00006,genuine,True,True,1,genuine,0.9607622623443604,0.801504373550415
trial_007008,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00222,genuine,True,True,1,genuine,0.9526116847991943,0.6764028072357178
trial_007009,F_30,CMPL_F_30_04CAR_00018,F_17,CMPL_F_17_08CAR_00058,impostor,False,True,0,impostor,0.9300994873046875,0.32764437794685364
trial_007010,M_02,CMPL_M_02_03ANG_00022,M_01,CMPL_M_01_04ANG_00475,impostor,False,True,0,impostor,0.8902924060821533,-0.03597773611545563
trial_007011,M_26,CMPL_M_26_03ALX_00015,M_06,CMPL_M_06_11ANG_00179,impostor,False,True,0,impostor,0.9200977087020874,0.20361141860485077
trial_007012,M_13,CMPL_M_13_12MAB_00080,M_13,CMPL_M_13_12MAB_00086,genuine,True,True,1,genuine,0.9755717515945435,0.5454229116439819
trial_007013,M_24,CMPL_M_24_07ANG_00018,M_03,CMPL_M_03_08MAB_00668,impostor,False,True,0,impostor,0.9436163902282715,0.3622535765171051
trial_007014,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_15ALX_00141,genuine,True,True,1,genuine,0.9599239826202393,0.6473963260650635
trial_007015,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00235,genuine,True,True,1,genuine,0.9613507986068726,0.6420642137527466
trial_007016,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_07MAB_00459,genuine,True,True,1,genuine,0.9578627347946167,0.7070074081420898
trial_007017,F_24,CMPL_F_24_03CAR_00034,F_20,CMPL_F_20_04CAR_00020,impostor,False,True,0,impostor,0.9468756318092346,0.09084909409284592
trial_007018,M_34,CMPL_M_34_09ALX_00048,M_03,CMPL_M_03_01ANG_00117,impostor,False,True,0,impostor,0.8935286998748779,0.1499667763710022
trial_007019,M_51,CMPL_M_51_14ALX_00006,M_29,CMPL_M_29_12ALX_00048,impostor,False,True,0,impostor,0.8930957317352295,0.04596009477972984
trial_007020,M_25,CMPL_M_25_06ANG_00125,M_21,CMPL_M_21_11MAB_00157,impostor,False,True,0,impostor,0.8664574027061462,-0.007697854191064835
trial_007021,M_04,CMPL_M_04_02ANG_00433,M_22,CMPL_M_22_15ALX_00172,impostor,False,True,0,impostor,0.8769952654838562,-0.04688774794340134
trial_007022,F_11,CMPL_F_11_06ANG_00030,F_01,CMPL_F_01_11MAB_00546,impostor,False,True,0,impostor,0.9193471670150757,0.18948817253112793
trial_007023,F_09,CMPL_F_09_06ANG_00100,F_09,CMPL_F_09_06ANG_00080,genuine,True,True,1,genuine,0.9356657266616821,0.4416079819202423
trial_007024,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00216,genuine,True,True,1,genuine,0.8960236310958862,0.5001025795936584
trial_007025,M_05,CMPL_M_05_05ANG_00380,M_03,CMPL_M_03_08MAB_00805,impostor,False,True,0,impostor,0.8794960975646973,0.21960383653640747
trial_007026,F_02,CMPL_F_02_02MAB_00241,F_01,CMPL_F_01_14ANG_00931,impostor,False,True,0,impostor,0.9107199907302856,0.22632089257240295
trial_007027,M_09,CMPL_M_09_09ALX_00358,M_12,CMPL_M_12_10ALX_00264,impostor,False,True,0,impostor,0.8971642255783081,0.17564383149147034
trial_007028,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00590,genuine,True,True,1,genuine,0.9382095336914062,0.4439706802368164
trial_007029,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00079,genuine,True,True,1,genuine,0.8892934322357178,0.35729214549064636
trial_007030,M_37,CMPL_M_37_14MAB_00049,M_37,CMPL_M_37_14MAB_00045,genuine,True,True,1,genuine,0.9776186943054199,0.7469391822814941
trial_007031,M_27,CMPL_M_27_05MAB_00052,M_22,CMPL_M_22_15ALX_00173,impostor,False,True,0,impostor,0.8944599032402039,0.38814622163772583
trial_007032,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00727,genuine,True,True,1,genuine,0.9801292419433594,0.7896385788917542
trial_007033,M_18,CMPL_M_18_05ALX_00058,M_20,CMPL_M_20_08ALX_00146,impostor,False,True,0,impostor,0.9000295996665955,0.18044422566890717
trial_007034,M_08,CMPL_M_08_14ANG_00112,M_20,CMPL_M_20_08ALX_00023,impostor,False,True,0,impostor,0.8848272562026978,0.2507936358451843
trial_007035,F_20,CMPL_F_20_05CAR_00066,F_01,CMPL_F_01_09ANG_00490,impostor,False,True,0,impostor,0.8683000802993774,0.15422454476356506
trial_007036,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00227,genuine,True,True,1,genuine,0.9117645621299744,0.41640985012054443
trial_007037,M_44,CMPL_M_44_14MAB_00035,M_44,CMPL_M_44_14MAB_00004,genuine,True,True,1,genuine,0.9589644074440002,0.8003026843070984
trial_007038,M_23,CMPL_M_23_01ALX_00103,M_23,CMPL_M_23_01ALX_00018,genuine,True,True,1,genuine,0.931810736656189,0.6044086217880249
trial_007039,M_16,CMPL_M_16_03ALX_00105,M_26,CMPL_M_26_07ALX_00098,impostor,False,True,0,impostor,0.8911486864089966,0.16292479634284973
trial_007040,M_35,CMPL_M_35_15ALX_00068,M_02,CMPL_M_02_04ANG_00499,impostor,False,True,0,impostor,0.9190139770507812,0.15676477551460266
trial_007041,M_14,CMPL_M_14_06ANG_00222,M_36,CMPL_M_36_04MAB_00090,impostor,False,True,0,impostor,0.9227505922317505,0.2676512598991394
trial_007042,F_06,CMPL_F_06_13MAB_00049,F_06,CMPL_F_06_13MAB_00113,genuine,True,True,1,genuine,0.9642983675003052,0.7183465957641602
trial_007043,F_31,CMPL_F_31_04CAR_00007,F_20,CMPL_F_20_04CAR_00011,impostor,False,True,0,impostor,0.9364553689956665,0.5245932340621948
trial_007044,M_53,CMPL_M_53_05MAB_00004,M_04,CMPL_M_04_02ALX_00038,impostor,False,True,0,impostor,0.8874672651290894,0.08495675027370453
trial_007045,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00037,genuine,True,True,1,genuine,0.9220478534698486,0.44469350576400757
trial_007046,M_33,CMPL_M_33_09ANG_00068,M_33,CMPL_M_33_09ANG_00058,genuine,True,True,1,genuine,0.9548431038856506,0.5793157815933228
trial_007047,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00148,genuine,True,True,1,genuine,0.9144209623336792,0.47623342275619507
trial_007048,M_06,CMPL_M_06_11ANG_00272,M_01,CMPL_M_01_14ALX_01627,impostor,False,True,0,impostor,0.901951253414154,0.055910199880599976
trial_007049,M_20,CMPL_M_20_08ALX_00016,M_10,CMPL_M_10_09ANG_00361,impostor,False,True,0,impostor,0.8796539902687073,0.07935695350170135
trial_007050,F_05,CMPL_F_05_01CAR_00021,F_03,CMPL_F_03_09MAB_00312,impostor,False,True,0,impostor,0.9472359418869019,0.31676265597343445
trial_007051,M_36,CMPL_M_36_04MAB_00006,M_03,CMPL_M_03_07MAB_00455,impostor,False,True,0,impostor,0.8777693510055542,0.19323207437992096
trial_007052,F_15,CMPL_F_15_06ANG_00085,F_01,CMPL_F_01_03MAB_00045,impostor,False,True,0,impostor,0.8940687775611877,0.18407964706420898
trial_007053,M_12,CMPL_M_12_08ANG_00113,M_12,CMPL_M_12_10ALX_00277,genuine,True,True,1,genuine,0.9416787624359131,0.5424774885177612
trial_007054,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00035,genuine,True,True,1,genuine,0.9720593690872192,0.7348130941390991
trial_007055,M_34,CMPL_M_34_09ALX_00048,M_35,CMPL_M_35_05MAB_00043,impostor,False,True,0,impostor,0.9057721495628357,0.2843666672706604
trial_007056,M_27,CMPL_M_27_05MAB_00052,M_08,CMPL_M_08_14ANG_00163,impostor,False,True,0,impostor,0.8921474814414978,0.21562500298023224
trial_007057,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00418,genuine,True,True,1,genuine,0.9354651570320129,0.41732385754585266
trial_007058,M_40,CMPL_M_40_08ANG_00008,M_01,CMPL_M_01_14ALX_01751,impostor,False,True,0,impostor,0.8602203726768494,-0.07634924352169037
trial_007059,M_35,CMPL_M_35_15ALX_00068,M_12,CMPL_M_12_08ANG_00231,impostor,False,True,0,impostor,0.9192709922790527,0.27897658944129944
trial_007060,F_06,CMPL_F_06_13MAB_00049,F_07,CMPL_F_07_04ALX_00007,impostor,False,True,0,impostor,0.8497410416603088,0.03855425864458084
trial_007061,M_11,CMPL_M_11_07ANG_00036,M_08,CMPL_M_08_14ANG_00428,impostor,False,True,0,impostor,0.8170679211616516,0.13705651462078094
trial_007062,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_06ALX_00921,genuine,True,True,1,genuine,0.9161539673805237,0.4048386216163635
trial_007063,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00251,genuine,True,True,1,genuine,0.9648669958114624,0.5564624071121216
trial_007064,M_52,CMPL_M_52_13ALX_00005,M_09,CMPL_M_09_02ALX_00003,impostor,False,True,0,impostor,0.8976468443870544,0.22570405900478363
trial_007065,M_21,CMPL_M_21_11MAB_00178,M_21,CMPL_M_21_11MAB_00017,genuine,True,True,1,genuine,0.9631035327911377,0.5923224687576294
trial_007066,F_14,CMPL_F_14_06MAB_00078,F_04,CMPL_F_04_12ANG_00057,impostor,False,True,0,impostor,0.9185624122619629,0.23592886328697205
trial_007067,M_12,CMPL_M_12_08ANG_00113,M_12,CMPL_M_12_08ANG_00128,genuine,True,True,1,genuine,0.9326261281967163,0.45293307304382324
trial_007068,F_13,CMPL_F_13_11ANG_00086,F_01,CMPL_F_01_12MAB_00715,impostor,False,True,0,impostor,0.9222019910812378,0.20691180229187012
trial_007069,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00793,genuine,True,True,1,genuine,0.9358222484588623,0.6066000461578369
trial_007070,M_17,CMPL_M_17_07ANG_00057,M_09,CMPL_M_09_09MAB_00417,impostor,False,True,0,impostor,0.8999810814857483,0.22587820887565613
trial_007071,M_03,CMPL_M_03_08MAB_00709,M_01,CMPL_M_01_01ALX_00001,impostor,False,True,0,impostor,0.8859302997589111,0.2824018895626068
trial_007072,M_31,CMPL_M_31_11MAB_00120,M_21,CMPL_M_21_11MAB_00096,impostor,False,True,0,impostor,0.9589408040046692,0.23650392889976501
trial_007073,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01283,genuine,True,True,1,genuine,0.9398418664932251,0.45317307114601135
trial_007074,F_23,CMPL_F_23_02CAR_00050,F_10,CMPL_F_10_13ALX_00084,impostor,False,True,0,impostor,0.9407305717468262,0.34999001026153564
trial_007075,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ANG_00035,genuine,True,True,1,genuine,0.9326374530792236,0.4413762390613556
trial_007076,F_09,CMPL_F_09_06ANG_00100,F_03,CMPL_F_03_09MAB_00257,impostor,False,True,0,impostor,0.9156497716903687,0.17349228262901306
trial_007077,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00007,genuine,True,True,1,genuine,0.9582886695861816,0.6552988290786743
trial_007078,M_30,CMPL_M_30_10ALX_00103,M_30,CMPL_M_30_10ALX_00098,genuine,True,True,1,genuine,0.9327787160873413,0.6604700684547424
trial_007079,M_22,CMPL_M_22_15ALX_00121,M_41,CMPL_M_41_14MAB_00043,impostor,False,True,0,impostor,0.8960829973220825,0.10969755053520203
trial_007080,M_12,CMPL_M_12_08ANG_00113,M_12,CMPL_M_12_08ANG_00083,genuine,True,True,1,genuine,0.9281692504882812,0.6375307440757751
trial_007081,M_09,CMPL_M_09_09ALX_00358,M_02,CMPL_M_02_04ANG_00449,impostor,False,True,0,impostor,0.8978171348571777,0.0269449632614851
trial_007082,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00306,genuine,True,True,1,genuine,0.950184166431427,0.49814027547836304
trial_007083,F_12,CMPL_F_12_06CAR_00056,F_09,CMPL_F_09_06ANG_00059,impostor,False,True,0,impostor,0.9266749620437622,0.17877203226089478
trial_007084,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_10ANG_01156,genuine,True,True,1,genuine,0.9453974962234497,0.4183841943740845
trial_007085,F_11,CMPL_F_11_06ANG_00030,F_11,CMPL_F_11_06ANG_00029,genuine,True,True,1,genuine,0.963752031326294,0.5530958771705627
trial_007086,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00086,genuine,True,True,1,genuine,0.9559183120727539,0.5407017469406128
trial_007087,F_16,CMPL_F_16_03MAB_00082,F_16,CMPL_F_16_03MAB_00047,genuine,True,True,1,genuine,0.9454321265220642,0.4433791935443878
trial_007088,M_33,CMPL_M_33_09ANG_00068,M_05,CMPL_M_05_05ANG_00480,impostor,False,True,0,impostor,0.8080207109451294,0.08140132576227188
trial_007089,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00719,genuine,True,True,1,genuine,0.9315372705459595,0.42836669087409973
trial_007090,M_11,CMPL_M_11_07ANG_00036,M_18,CMPL_M_18_05ALX_00061,impostor,False,True,0,impostor,0.8544807434082031,0.12795227766036987
trial_007091,M_19,CMPL_M_19_11ALX_00110,M_04,CMPL_M_04_02ANG_00476,impostor,False,True,0,impostor,0.8826313018798828,0.049415186047554016
trial_007092,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01MAB_00326,genuine,True,True,1,genuine,0.9732242822647095,0.6448832750320435
trial_007093,M_05,CMPL_M_05_05ANG_00380,M_43,CMPL_M_43_14MAB_00011,impostor,False,True,0,impostor,0.9104216694831848,0.14647933840751648
trial_007094,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01375,genuine,True,True,1,genuine,0.9418768882751465,0.4890855550765991
trial_007095,M_32,CMPL_M_32_03MAB_00021,M_03,CMPL_M_03_01ANG_00178,impostor,False,True,0,impostor,0.9114619493484497,0.2323329895734787
trial_007096,F_22,CMPL_F_22_06ALX_00053,F_08,CMPL_F_08_10MAB_00064,impostor,False,True,0,impostor,0.932691216468811,0.2403530478477478
trial_007097,F_11,CMPL_F_11_06ANG_00030,F_11,CMPL_F_11_06ANG_00036,genuine,True,True,1,genuine,0.9434033632278442,0.5102001428604126
trial_007098,M_20,CMPL_M_20_08ALX_00016,M_01,CMPL_M_01_03ANG_00300,impostor,False,True,0,impostor,0.8784481287002563,0.11025876551866531
trial_007099,M_13,CMPL_M_13_12MAB_00080,M_13,CMPL_M_13_12MAB_00056,genuine,True,True,1,genuine,0.9710808992385864,0.6109444499015808
trial_007100,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00048,genuine,True,True,1,genuine,0.9324731826782227,0.5075072646141052
trial_007101,F_05,CMPL_F_05_01CAR_00021,F_03,CMPL_F_03_09MAB_00065,impostor,False,True,0,impostor,0.9621840119361877,0.3849228322505951
trial_007102,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00050,genuine,True,True,1,genuine,0.9064977765083313,0.5283792018890381
trial_007103,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00075,genuine,True,True,1,genuine,0.9687246084213257,0.5896779894828796
trial_007104,M_50,CMPL_M_50_14MAB_00026,M_01,CMPL_M_01_14ALX_01663,impostor,False,True,0,impostor,0.9015809297561646,0.08123217523097992
trial_007105,F_04,CMPL_F_04_12ANG_00215,F_04,CMPL_F_04_12ANG_00065,genuine,True,True,1,genuine,0.933938205242157,0.5965557098388672
trial_007106,M_40,CMPL_M_40_08ANG_00008,M_31,CMPL_M_31_11MAB_00033,impostor,False,True,0,impostor,0.8840869665145874,-0.010767195373773575
trial_007107,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_03ANG_00027,genuine,True,True,1,genuine,0.9466596841812134,0.5405813455581665
trial_007108,M_30,CMPL_M_30_10ALX_00103,M_30,CMPL_M_30_10ALX_00120,genuine,True,True,1,genuine,0.9379677176475525,0.5390810966491699
trial_007109,M_26,CMPL_M_26_03ALX_00015,M_03,CMPL_M_03_07MAB_00396,impostor,False,True,0,impostor,0.8854284286499023,0.043705955147743225
trial_007110,M_12,CMPL_M_12_08ANG_00113,M_12,CMPL_M_12_10ALX_00272,genuine,True,True,1,genuine,0.9208365678787231,0.4106489419937134
trial_007111,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00073,genuine,True,True,1,genuine,0.910682737827301,0.2572009265422821
trial_007112,F_07,CMPL_F_07_04ALX_00020,F_05,CMPL_F_05_01CAR_00036,impostor,False,True,0,impostor,0.8835878968238831,0.09616398811340332
trial_007113,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00706,genuine,True,True,1,genuine,0.9814661145210266,0.8103559613227844
trial_007114,M_26,CMPL_M_26_03ALX_00015,M_03,CMPL_M_03_08MAB_00581,impostor,False,True,0,impostor,0.9038949608802795,0.0477663092315197
trial_007115,F_13,CMPL_F_13_11ANG_00086,F_14,CMPL_F_14_06MAB_00038,impostor,False,True,0,impostor,0.8785536289215088,0.19313102960586548
trial_007116,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_09ANG_00425,genuine,True,True,1,genuine,0.9385554194450378,0.5213354229927063
trial_007117,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_05MAB_00089,genuine,True,True,1,genuine,0.9637055397033691,0.7222821712493896
trial_007118,M_04,CMPL_M_04_02ANG_00433,M_16,CMPL_M_16_04MAB_00171,impostor,False,True,0,impostor,0.9261178374290466,0.2182130217552185
trial_007119,M_33,CMPL_M_33_09ANG_00068,M_01,CMPL_M_01_03ANG_00091,impostor,False,True,0,impostor,0.8081353306770325,0.08337630331516266
trial_007120,M_03,CMPL_M_03_08MAB_00709,M_04,CMPL_M_04_02ALX_00155,impostor,False,True,0,impostor,0.8882007598876953,0.2583356499671936
trial_007121,M_21,CMPL_M_21_11MAB_00178,M_02,CMPL_M_02_03ANG_00206,impostor,False,True,0,impostor,0.8795756101608276,0.2513402998447418
trial_007122,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00117,genuine,True,True,1,genuine,0.9514609575271606,0.5999722480773926
trial_007123,M_27,CMPL_M_27_05MAB_00052,M_01,CMPL_M_01_04ANG_00526,impostor,False,True,0,impostor,0.894668698310852,0.1996300220489502
trial_007124,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00263,genuine,True,True,1,genuine,0.9815846681594849,0.6967441439628601
trial_007125,M_02,CMPL_M_02_03ANG_00022,M_18,CMPL_M_18_05ALX_00090,impostor,False,True,0,impostor,0.9058101177215576,0.23416867852210999
trial_007126,M_13,CMPL_M_13_12MAB_00080,M_13,CMPL_M_13_12MAB_00112,genuine,True,True,1,genuine,0.9465312361717224,0.5210604667663574
trial_007127,M_52,CMPL_M_52_13ALX_00005,M_25,CMPL_M_25_06ANG_00127,impostor,False,True,0,impostor,0.932422935962677,0.14144419133663177
trial_007128,M_28,CMPL_M_28_12ANG_00055,M_28,CMPL_M_28_12ANG_00110,genuine,True,True,1,genuine,0.9623781442642212,0.6338292956352234
trial_007129,M_41,CMPL_M_41_14MAB_00025,M_41,CMPL_M_41_14MAB_00062,genuine,True,True,1,genuine,0.9704805016517639,0.7578321695327759
trial_007130,F_04,CMPL_F_04_12ANG_00215,F_32,CMPL_F_32_11ANG_00022,impostor,False,True,0,impostor,0.8770222663879395,0.3877289891242981
trial_007131,M_41,CMPL_M_41_14MAB_00025,M_01,CMPL_M_01_04ANG_00516,impostor,False,True,0,impostor,0.9027360677719116,0.049346260726451874
trial_007132,F_34,CMPL_F_34_12ALX_00013,F_12,CMPL_F_12_06CAR_00063,impostor,False,True,0,impostor,0.8922631740570068,-0.005964981392025948
trial_007133,M_34,CMPL_M_34_09ALX_00048,M_07,CMPL_M_07_01ANG_00219,impostor,False,True,0,impostor,0.9271348714828491,0.20380988717079163
trial_007134,F_25,CMPL_F_25_03ANG_00011,F_25,CMPL_F_25_03ANG_00037,genuine,True,True,1,genuine,0.9088565707206726,0.46467533707618713
trial_007135,M_19,CMPL_M_19_11ALX_00110,M_01,CMPL_M_01_04ANG_00510,impostor,False,True,0,impostor,0.9237735867500305,0.17911146581172943
trial_007136,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00008,genuine,True,True,1,genuine,0.966658890247345,0.733389139175415
trial_007137,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_07MAB_00514,genuine,True,True,1,genuine,0.9244356751441956,0.6047567129135132
trial_007138,M_23,CMPL_M_23_01ALX_00103,M_03,CMPL_M_03_01ANG_00216,impostor,False,True,0,impostor,0.9352759122848511,0.2167193442583084
trial_007139,M_24,CMPL_M_24_07ANG_00018,M_24,CMPL_M_24_10MAB_00128,genuine,True,True,1,genuine,0.915050745010376,0.40142303705215454
trial_007140,M_03,CMPL_M_03_08MAB_00709,M_19,CMPL_M_19_11ALX_00113,impostor,False,True,0,impostor,0.8933108448982239,0.22003237903118134
trial_007141,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00678,genuine,True,True,1,genuine,0.9177892208099365,0.38880455493927
trial_007142,M_18,CMPL_M_18_05ALX_00058,M_03,CMPL_M_03_08MAB_00612,impostor,False,True,0,impostor,0.9180132746696472,0.2824643850326538
trial_007143,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_10MAB_00160,genuine,True,True,1,genuine,0.9330710172653198,0.4009491801261902
trial_007144,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00023,genuine,True,True,1,genuine,0.8789931535720825,0.4904938340187073
trial_007145,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00443,genuine,True,True,1,genuine,0.9392571449279785,0.5203166007995605
trial_007146,M_20,CMPL_M_20_08ALX_00016,M_09,CMPL_M_09_02ANG_00048,impostor,False,True,0,impostor,0.926795482635498,0.26058560609817505
