audio_id,speaker_id,gender,audio_path,sampling_rate,num_samples,duration_sec,duration_range
CMPL_M_30_08ANG_00006,M_30,male,CMPL_M_30_08ANG_00006.flac,16000,41481,2.5925625,2 a 5 s
CMPL_M_30_10ALX_00107,M_30,male,CMPL_M_30_10ALX_00107.flac,16000,54815,3.4259375,2 a 5 s
CMPL_M_30_10ALX_00110,M_30,male,CMPL_M_30_10ALX_00110.flac,16000,40198,2.512375,2 a 5 s
CMPL_M_30_08ANG_00069,M_30,male,CMPL_M_30_08ANG_00069.flac,16000,67049,4.1905625,2 a 5 s
CMPL_M_30_08ANG_00076,M_30,male,CMPL_M_30_08ANG_00076.flac,16000,46438,2.902375,2 a 5 s
CMPL_M_30_08ANG_00035,M_30,male,CMPL_M_30_08ANG_00035.flac,16000,34437,2.1523125,2 a 5 s
CMPL_M_30_08ANG_00070,M_30,male,CMPL_M_30_08ANG_00070.flac,16000,44612,2.78825,2 a 5 s
CMPL_M_30_08ANG_00005,M_30,male,CMPL_M_30_08ANG_00005.flac,16000,42525,2.6578125,2 a 5 s
CMPL_M_30_08ANG_00020,M_30,male,CMPL_M_30_08ANG_00020.flac,16000,39655,2.4784375,2 a 5 s
CMPL_M_30_10ALX_00100,M_30,male,CMPL_M_30_10ALX_00100.flac,16000,43852,2.74075,2 a 5 s
CMPL_M_30_08ANG_00066,M_30,male,CMPL_M_30_08ANG_00066.flac,16000,40959,2.5599375,2 a 5 s
CMPL_M_30_08ANG_00019,M_30,male,CMPL_M_30_08ANG_00019.flac,16000,33915,2.1196875,2 a 5 s
CMPL_M_30_10ALX_00104,M_30,male,CMPL_M_30_10ALX_00104.flac,16000,50291,3.1431875,2 a 5 s
CMPL_M_30_08ANG_00031,M_30,male,CMPL_M_30_08ANG_00031.flac,16000,62091,3.8806875,2 a 5 s
CMPL_M_30_10ALX_00121,M_30,male,CMPL_M_30_10ALX_00121.flac,16000,58122,3.632625,2 a 5 s
CMPL_M_30_10ALX_00106,M_30,male,CMPL_M_30_10ALX_00106.flac,16000,36021,2.2513125,2 a 5 s
CMPL_M_30_08ANG_00065,M_30,male,CMPL_M_30_08ANG_00065.flac,16000,255933,15.9958125,10 a 20 s
CMPL_M_30_08ANG_00049,M_30,male,CMPL_M_30_08ANG_00049.flac,16000,45395,2.8371875,2 a 5 s
CMPL_M_30_08ANG_00077,M_30,male,CMPL_M_30_08ANG_00077.flac,16000,60526,3.782875,2 a 5 s
CMPL_M_30_08ANG_00080,M_30,male,CMPL_M_30_08ANG_00080.flac,16000,40438,2.527375,2 a 5 s
CMPL_M_30_08ANG_00071,M_30,male,CMPL_M_30_08ANG_00071.flac,16000,52699,3.2936875,2 a 5 s
CMPL_M_30_10ALX_00105,M_30,male,CMPL_M_30_10ALX_00105.flac,16000,53597,3.3498125,2 a 5 s
CMPL_M_30_08ANG_00078,M_30,male,CMPL_M_30_08ANG_00078.flac,16000,40959,2.5599375,2 a 5 s
CMPL_M_30_10ALX_00102,M_30,male,CMPL_M_30_10ALX_00102.flac,16000,39502,2.468875,2 a 5 s
CMPL_M_30_08ANG_00038,M_30,male,CMPL_M_30_08ANG_00038.flac,16000,37568,2.348,2 a 5 s
CMPL_M_30_10ALX_00099,M_30,male,CMPL_M_30_10ALX_00099.flac,16000,39676,2.47975,2 a 5 s
CMPL_M_30_08ANG_00062,M_30,male,CMPL_M_30_08ANG_00062.flac,16000,59222,3.701375,2 a 5 s
CMPL_M_30_08ANG_00036,M_30,male,CMPL_M_30_08ANG_00036.flac,16000,65483,4.0926875,2 a 5 s
CMPL_M_30_08ANG_00059,M_30,male,CMPL_M_30_08ANG_00059.flac,16000,38090,2.380625,2 a 5 s
CMPL_M_30_10ALX_00115,M_30,male,CMPL_M_30_10ALX_00115.flac,16000,34107,2.1316875,2 a 5 s
CMPL_M_30_08ANG_00074,M_30,male,CMPL_M_30_08ANG_00074.flac,16000,43307,2.7066875,2 a 5 s
CMPL_M_30_10ALX_00117,M_30,male,CMPL_M_30_10ALX_00117.flac,16000,58470,3.654375,2 a 5 s
CMPL_M_30_08ANG_00047,M_30,male,CMPL_M_30_08ANG_00047.flac,16000,45395,2.8371875,2 a 5 s
CMPL_M_30_08ANG_00054,M_30,male,CMPL_M_30_08ANG_00054.flac,16000,32089,2.0055625,2 a 5 s
CMPL_M_30_08ANG_00010,M_30,male,CMPL_M_30_08ANG_00010.flac,16000,34959,2.1849375,2 a 5 s
CMPL_M_30_08ANG_00041,M_30,male,CMPL_M_30_08ANG_00041.flac,16000,39655,2.4784375,2 a 5 s
CMPL_M_30_08ANG_00037,M_30,male,CMPL_M_30_08ANG_00037.flac,16000,51917,3.2448125,2 a 5 s
CMPL_M_30_10ALX_00108,M_30,male,CMPL_M_30_10ALX_00108.flac,16000,41068,2.56675,2 a 5 s
CMPL_M_30_08ANG_00063,M_30,male,CMPL_M_30_08ANG_00063.flac,16000,49830,3.114375,2 a 5 s
CMPL_M_30_10ALX_00111,M_30,male,CMPL_M_30_10ALX_00111.flac,16000,36370,2.273125,2 a 5 s
CMPL_M_30_08ANG_00072,M_30,male,CMPL_M_30_08ANG_00072.flac,16000,67049,4.1905625,2 a 5 s
CMPL_M_30_08ANG_00094,M_30,male,CMPL_M_30_08ANG_00094.flac,16000,34176,2.136,2 a 5 s
CMPL_M_30_08ANG_00029,M_30,male,CMPL_M_30_08ANG_00029.flac,16000,45395,2.8371875,2 a 5 s
CMPL_M_30_10ALX_00112,M_30,male,CMPL_M_30_10ALX_00112.flac,16000,37240,2.3275,2 a 5 s
CMPL_M_30_08ANG_00051,M_30,male,CMPL_M_30_08ANG_00051.flac,16000,45655,2.8534375,2 a 5 s
CMPL_M_30_08ANG_00024,M_30,male,CMPL_M_30_08ANG_00024.flac,16000,33915,2.1196875,2 a 5 s
CMPL_M_30_08ANG_00002,M_30,male,CMPL_M_30_08ANG_00002.flac,16000,66266,4.141625,2 a 5 s
CMPL_M_30_08ANG_00046,M_30,male,CMPL_M_30_08ANG_00046.flac,16000,58178,3.636125,2 a 5 s
CMPL_M_30_08ANG_00053,M_30,male,CMPL_M_30_08ANG_00053.flac,16000,51134,3.195875,2 a 5 s
CMPL_M_30_08ANG_00003,M_30,male,CMPL_M_30_08ANG_00003.flac,16000,50873,3.1795625,2 a 5 s
CMPL_M_30_08ANG_00052,M_30,male,CMPL_M_30_08ANG_00052.flac,16000,43568,2.723,2 a 5 s
CMPL_M_30_08ANG_00095,M_30,male,CMPL_M_30_08ANG_00095.flac,16000,37046,2.315375,2 a 5 s
CMPL_M_30_10ALX_00120,M_30,male,CMPL_M_30_10ALX_00120.flac,16000,41068,2.56675,2 a 5 s
CMPL_M_30_08ANG_00008,M_30,male,CMPL_M_30_08ANG_00008.flac,16000,39655,2.4784375,2 a 5 s
CMPL_M_30_08ANG_00013,M_30,male,CMPL_M_30_08ANG_00013.flac,16000,84528,5.283,5 a 10 s
CMPL_M_30_10ALX_00122,M_30,male,CMPL_M_30_10ALX_00122.flac,16000,60558,3.784875,2 a 5 s
CMPL_M_30_08ANG_00028,M_30,male,CMPL_M_30_08ANG_00028.flac,16000,50873,3.1795625,2 a 5 s
CMPL_M_30_10ALX_00101,M_30,male,CMPL_M_30_10ALX_00101.flac,16000,36891,2.3056875,2 a 5 s
CMPL_M_30_08ANG_00068,M_30,male,CMPL_M_30_08ANG_00068.flac,16000,46699,2.9186875,2 a 5 s
CMPL_M_30_08ANG_00075,M_30,male,CMPL_M_30_08ANG_00075.flac,16000,53221,3.3263125,2 a 5 s
CMPL_M_30_08ANG_00022,M_30,male,CMPL_M_30_08ANG_00022.flac,16000,39655,2.4784375,2 a 5 s
CMPL_M_30_10ALX_00114,M_30,male,CMPL_M_30_10ALX_00114.flac,16000,37935,2.3709375,2 a 5 s
CMPL_M_30_08ANG_00034,M_30,male,CMPL_M_30_08ANG_00034.flac,16000,39655,2.4784375,2 a 5 s
CMPL_M_30_10ALX_00097,M_30,male,CMPL_M_30_10ALX_00097.flac,16000,71347,4.4591875,2 a 5 s
CMPL_M_30_10ALX_00103,M_30,male,CMPL_M_30_10ALX_00103.flac,16000,40546,2.534125,2 a 5 s
CMPL_M_30_08ANG_00050,M_30,male,CMPL_M_30_08ANG_00050.flac,16000,65744,4.109,2 a 5 s
CMPL_M_30_08ANG_00057,M_30,male,CMPL_M_30_08ANG_00057.flac,16000,67570,4.223125,2 a 5 s
CMPL_M_30_08ANG_00055,M_30,male,CMPL_M_30_08ANG_00055.flac,16000,63396,3.96225,2 a 5 s
CMPL_M_30_08ANG_00088,M_30,male,CMPL_M_30_08ANG_00088.flac,16000,47482,2.967625,2 a 5 s
CMPL_M_30_08ANG_00012,M_30,male,CMPL_M_30_08ANG_00012.flac,16000,73310,4.581875,2 a 5 s
CMPL_M_30_08ANG_00009,M_30,male,CMPL_M_30_08ANG_00009.flac,16000,37307,2.3316875,2 a 5 s
CMPL_M_30_08ANG_00056,M_30,male,CMPL_M_30_08ANG_00056.flac,16000,58178,3.636125,2 a 5 s
CMPL_M_30_08ANG_00060,M_30,male,CMPL_M_30_08ANG_00060.flac,16000,46177,2.8860625,2 a 5 s
CMPL_M_30_08ANG_00045,M_30,male,CMPL_M_30_08ANG_00045.flac,16000,47482,2.967625,2 a 5 s
CMPL_M_30_08ANG_00032,M_30,male,CMPL_M_30_08ANG_00032.flac,16000,59222,3.701375,2 a 5 s
CMPL_M_30_08ANG_00092,M_30,male,CMPL_M_30_08ANG_00092.flac,16000,38090,2.380625,2 a 5 s
CMPL_M_40_08ANG_00038,M_40,male,CMPL_M_40_08ANG_00038.flac,16000,36810,2.300625,2 a 5 s
CMPL_M_40_08ANG_00043,M_40,male,CMPL_M_40_08ANG_00043.flac,16000,43550,2.721875,2 a 5 s
CMPL_M_40_10ALX_00066,M_40,male,CMPL_M_40_10ALX_00066.flac,16000,53771,3.3606875,2 a 5 s
CMPL_M_40_08ANG_00030,M_40,male,CMPL_M_40_08ANG_00030.flac,16000,32764,2.04775,2 a 5 s
CMPL_M_40_08ANG_00045,M_40,male,CMPL_M_40_08ANG_00045.flac,16000,49598,3.099875,2 a 5 s
CMPL_M_40_08ANG_00051,M_40,male,CMPL_M_40_08ANG_00051.flac,16000,35082,2.192625,2 a 5 s
CMPL_M_40_08ANG_00053,M_40,male,CMPL_M_40_08ANG_00053.flac,16000,40785,2.5490625,2 a 5 s
CMPL_M_40_08ANG_00047,M_40,male,CMPL_M_40_08ANG_00047.flac,16000,75349,4.7093125,2 a 5 s
CMPL_M_40_08ANG_00060,M_40,male,CMPL_M_40_08ANG_00060.flac,16000,43204,2.70025,2 a 5 s
CMPL_M_40_08ANG_00010,M_40,male,CMPL_M_40_08ANG_00010.flac,16000,41875,2.6171875,2 a 5 s
CMPL_M_40_08ANG_00001,M_40,male,CMPL_M_40_08ANG_00001.flac,16000,59775,3.7359375,2 a 5 s
CMPL_M_40_08ANG_00037,M_40,male,CMPL_M_40_08ANG_00037.flac,16000,34563,2.1601875,2 a 5 s
CMPL_M_40_08ANG_00048,M_40,male,CMPL_M_40_08ANG_00048.flac,16000,36119,2.2574375,2 a 5 s
CMPL_M_40_08ANG_00023,M_40,male,CMPL_M_40_08ANG_00023.flac,16000,51944,3.2465,2 a 5 s
CMPL_M_40_08ANG_00027,M_40,male,CMPL_M_40_08ANG_00027.flac,16000,41875,2.6171875,2 a 5 s
CMPL_M_40_08ANG_00015,M_40,male,CMPL_M_40_08ANG_00015.flac,16000,56099,3.5061875,2 a 5 s
CMPL_M_40_08ANG_00033,M_40,male,CMPL_M_40_08ANG_00033.flac,16000,32317,2.0198125,2 a 5 s
CMPL_M_40_08ANG_00041,M_40,male,CMPL_M_40_08ANG_00041.flac,16000,43550,2.721875,2 a 5 s
CMPL_M_40_08ANG_00004,M_40,male,CMPL_M_40_08ANG_00004.flac,16000,54021,3.3763125,2 a 5 s
CMPL_M_40_08ANG_00042,M_40,male,CMPL_M_40_08ANG_00042.flac,16000,50808,3.1755,2 a 5 s
CMPL_M_40_08ANG_00055,M_40,male,CMPL_M_40_08ANG_00055.flac,16000,46488,2.9055,2 a 5 s
CMPL_M_40_08ANG_00006,M_40,male,CMPL_M_40_08ANG_00006.flac,16000,37240,2.3275,2 a 5 s
CMPL_M_40_08ANG_00056,M_40,male,CMPL_M_40_08ANG_00056.flac,16000,55647,3.4779375,2 a 5 s
CMPL_M_40_08ANG_00025,M_40,male,CMPL_M_40_08ANG_00025.flac,16000,36121,2.2575625,2 a 5 s
CMPL_M_40_08ANG_00058,M_40,male,CMPL_M_40_08ANG_00058.flac,16000,42686,2.667875,2 a 5 s
CMPL_M_40_08ANG_00036,M_40,male,CMPL_M_40_08ANG_00036.flac,16000,32317,2.0198125,2 a 5 s
CMPL_M_40_08ANG_00052,M_40,male,CMPL_M_40_08ANG_00052.flac,16000,49253,3.0783125,2 a 5 s
CMPL_M_40_08ANG_00065,M_40,male,CMPL_M_40_08ANG_00065.flac,16000,43550,2.721875,2 a 5 s
CMPL_M_40_08ANG_00031,M_40,male,CMPL_M_40_08ANG_00031.flac,16000,54021,3.3763125,2 a 5 s
CMPL_M_40_08ANG_00035,M_40,male,CMPL_M_40_08ANG_00035.flac,16000,40785,2.5490625,2 a 5 s
CMPL_M_40_08ANG_00061,M_40,male,CMPL_M_40_08ANG_00061.flac,16000,49771,3.1106875,2 a 5 s
CMPL_M_40_08ANG_00026,M_40,male,CMPL_M_40_08ANG_00026.flac,16000,43792,2.737,2 a 5 s
CMPL_M_40_08ANG_00028,M_40,male,CMPL_M_40_08ANG_00028.flac,16000,57218,3.576125,2 a 5 s
CMPL_M_40_08ANG_00039,M_40,male,CMPL_M_40_08ANG_00039.flac,16000,47698,2.981125,2 a 5 s
CMPL_M_40_08ANG_00032,M_40,male,CMPL_M_40_08ANG_00032.flac,16000,62013,3.8758125,2 a 5 s
CMPL_M_40_08ANG_00003,M_40,male,CMPL_M_40_08ANG_00003.flac,16000,35481,2.2175625,2 a 5 s
CMPL_M_40_08ANG_00002,M_40,male,CMPL_M_40_08ANG_00002.flac,16000,45071,2.8169375,2 a 5 s
CMPL_M_40_08ANG_00024,M_40,male,CMPL_M_40_08ANG_00024.flac,16000,33564,2.09775,2 a 5 s
CMPL_M_40_08ANG_00022,M_40,male,CMPL_M_40_08ANG_00022.flac,16000,32764,2.04775,2 a 5 s
CMPL_M_40_08ANG_00014,M_40,male,CMPL_M_40_08ANG_00014.flac,16000,40596,2.53725,2 a 5 s
CMPL_M_40_08ANG_00049,M_40,male,CMPL_M_40_08ANG_00049.flac,16000,46833,2.9270625,2 a 5 s
CMPL_M_40_08ANG_00046,M_40,male,CMPL_M_40_08ANG_00046.flac,16000,45278,2.829875,2 a 5 s
CMPL_M_40_08ANG_00059,M_40,male,CMPL_M_40_08ANG_00059.flac,16000,42340,2.64625,2 a 5 s
CMPL_M_40_08ANG_00008,M_40,male,CMPL_M_40_08ANG_00008.flac,16000,74639,4.6649375,2 a 5 s
CMPL_M_40_08ANG_00040,M_40,male,CMPL_M_40_08ANG_00040.flac,16000,43550,2.721875,2 a 5 s
CMPL_M_40_10ALX_00067,M_40,male,CMPL_M_40_10ALX_00067.flac,16000,48029,3.0018125,2 a 5 s
CMPL_M_40_08ANG_00009,M_40,male,CMPL_M_40_08ANG_00009.flac,16000,56099,3.5061875,2 a 5 s
CMPL_M_44_14MAB_00020,M_44,male,CMPL_M_44_14MAB_00020.flac,16000,76633,4.7895625,2 a 5 s
CMPL_M_44_14MAB_00011,M_44,male,CMPL_M_44_14MAB_00011.flac,16000,84297,5.2685625,5 a 10 s
CMPL_M_44_14MAB_00059,M_44,male,CMPL_M_44_14MAB_00059.flac,16000,134993,8.4370625,5 a 10 s
CMPL_M_44_14MAB_00008,M_44,male,CMPL_M_44_14MAB_00008.flac,16000,56591,3.5369375,2 a 5 s
CMPL_M_44_14MAB_00049,M_44,male,CMPL_M_44_14MAB_00049.flac,16000,105223,6.5764375,5 a 10 s
CMPL_M_44_14MAB_00056,M_44,male,CMPL_M_44_14MAB_00056.flac,16000,94612,5.91325,5 a 10 s
CMPL_M_44_14MAB_00019,M_44,male,CMPL_M_44_14MAB_00019.flac,16000,142066,8.879125,5 a 10 s
CMPL_M_44_14MAB_00048,M_44,male,CMPL_M_44_14MAB_00048.flac,16000,120550,7.534375,5 a 10 s
CMPL_M_44_14MAB_00037,M_44,male,CMPL_M_44_14MAB_00037.flac,16000,107287,6.7054375,5 a 10 s
CMPL_M_44_14MAB_00018,M_44,male,CMPL_M_44_14MAB_00018.flac,16000,99034,6.189625,5 a 10 s
CMPL_M_44_14MAB_00030,M_44,male,CMPL_M_44_14MAB_00030.flac,16000,147961,9.2475625,5 a 10 s
CMPL_M_44_14MAB_00057,M_44,male,CMPL_M_44_14MAB_00057.flac,16000,129392,8.087,5 a 10 s
CMPL_M_44_14MAB_00054,M_44,male,CMPL_M_44_14MAB_00054.flac,16000,118192,7.387,5 a 10 s
CMPL_M_44_14MAB_00041,M_44,male,CMPL_M_44_14MAB_00041.flac,16000,73686,4.605375,2 a 5 s
CMPL_M_44_14MAB_00014,M_44,male,CMPL_M_44_14MAB_00014.flac,16000,116129,7.2580625,5 a 10 s
CMPL_M_44_14MAB_00035,M_44,male,CMPL_M_44_14MAB_00035.flac,16000,122614,7.663375,5 a 10 s
CMPL_M_44_14MAB_00004,M_44,male,CMPL_M_44_14MAB_00004.flac,16000,109055,6.8159375,5 a 10 s
CMPL_M_44_14MAB_00038,M_44,male,CMPL_M_44_14MAB_00038.flac,16000,100213,6.2633125,5 a 10 s
CMPL_M_44_14MAB_00033,M_44,male,CMPL_M_44_14MAB_00033.flac,16000,121434,7.589625,5 a 10 s
CMPL_M_44_14MAB_00027,M_44,male,CMPL_M_44_14MAB_00027.flac,16000,124971,7.8106875,5 a 10 s
CMPL_M_44_14MAB_00052,M_44,male,CMPL_M_44_14MAB_00052.flac,16000,114361,7.1475625,5 a 10 s
CMPL_M_44_14MAB_00051,M_44,male,CMPL_M_44_14MAB_00051.flac,16000,142066,8.879125,5 a 10 s
CMPL_M_44_14MAB_00034,M_44,male,CMPL_M_44_14MAB_00034.flac,16000,102571,6.4106875,5 a 10 s
CMPL_M_44_14MAB_00002,M_44,male,CMPL_M_44_14MAB_00002.flac,16000,125561,7.8475625,5 a 10 s
CMPL_M_44_14MAB_00005,M_44,male,CMPL_M_44_14MAB_00005.flac,16000,139709,8.7318125,5 a 10 s
CMPL_M_44_14MAB_00029,M_44,male,CMPL_M_44_14MAB_00029.flac,16000,133224,8.3265,5 a 10 s
CMPL_M_44_14MAB_00024,M_44,male,CMPL_M_44_14MAB_00024.flac,16000,94907,5.9316875,5 a 10 s
CMPL_M_44_14MAB_00003,M_44,male,CMPL_M_44_14MAB_00003.flac,16000,94318,5.894875,5 a 10 s
CMPL_M_44_14MAB_00025,M_44,male,CMPL_M_44_14MAB_00025.flac,16000,117897,7.3685625,5 a 10 s
CMPL_M_44_14MAB_00028,M_44,male,CMPL_M_44_14MAB_00028.flac,16000,90192,5.637,5 a 10 s
CMPL_M_44_14MAB_00046,M_44,male,CMPL_M_44_14MAB_00046.flac,16000,98739,6.1711875,5 a 10 s
CMPL_M_44_14MAB_00007,M_44,male,CMPL_M_44_14MAB_00007.flac,16000,106108,6.63175,5 a 10 s
CMPL_M_44_14MAB_00017,M_44,male,CMPL_M_44_14MAB_00017.flac,16000,107287,6.7054375,5 a 10 s
CMPL_M_44_14MAB_00031,M_44,male,CMPL_M_44_14MAB_00031.flac,16000,100802,6.300125,5 a 10 s
CMPL_M_44_14MAB_00043,M_44,male,CMPL_M_44_14MAB_00043.flac,16000,99329,6.2080625,5 a 10 s
CMPL_M_44_14MAB_00055,M_44,male,CMPL_M_44_14MAB_00055.flac,16000,97855,6.1159375,5 a 10 s
CMPL_M_44_14MAB_00044,M_44,male,CMPL_M_44_14MAB_00044.flac,16000,40283,2.5176875,2 a 5 s
CMPL_M_44_14MAB_00026,M_44,male,CMPL_M_44_14MAB_00026.flac,16000,88423,5.5264375,5 a 10 s
CMPL_M_44_14MAB_00013,M_44,male,CMPL_M_44_14MAB_00013.flac,16000,100802,6.300125,5 a 10 s
CMPL_M_44_14MAB_00009,M_44,male,CMPL_M_44_14MAB_00009.flac,16000,90192,5.637,5 a 10 s
CMPL_M_44_14MAB_00032,M_44,male,CMPL_M_44_14MAB_00032.flac,16000,78613,4.9133125,2 a 5 s
CMPL_M_44_14MAB_00016,M_44,male,CMPL_M_44_14MAB_00016.flac,16000,137940,8.62125,5 a 10 s
CMPL_M_44_14MAB_00040,M_44,male,CMPL_M_44_14MAB_00040.flac,16000,81644,5.10275,5 a 10 s
CMPL_M_44_14MAB_00006,M_44,male,CMPL_M_44_14MAB_00006.flac,16000,97265,6.0790625,5 a 10 s
CMPL_M_44_14MAB_00022,M_44,male,CMPL_M_44_14MAB_00022.flac,16000,96676,6.04225,5 a 10 s
CMPL_M_44_14MAB_00001,M_44,male,CMPL_M_44_14MAB_00001.flac,16000,95497,5.9685625,5 a 10 s
CMPL_M_44_14MAB_00036,M_44,male,CMPL_M_44_14MAB_00036.flac,16000,108466,6.779125,5 a 10 s
CMPL_M_44_14MAB_00045,M_44,male,CMPL_M_44_14MAB_00045.flac,16000,92844,5.80275,5 a 10 s
CMPL_M_44_14MAB_00010,M_44,male,CMPL_M_44_14MAB_00010.flac,16000,85475,5.3421875,5 a 10 s
CMPL_M_44_14MAB_00023,M_44,male,CMPL_M_44_14MAB_00023.flac,16000,114361,7.1475625,5 a 10 s
CMPL_M_44_14MAB_00039,M_44,male,CMPL_M_44_14MAB_00039.flac,16000,91370,5.710625,5 a 10 s
CMPL_M_44_14MAB_00047,M_44,male,CMPL_M_44_14MAB_00047.flac,16000,109350,6.834375,5 a 10 s
CMPL_M_44_14MAB_00042,M_44,male,CMPL_M_44_14MAB_00042.flac,16000,91076,5.69225,5 a 10 s
CMPL_M_44_14MAB_00021,M_44,male,CMPL_M_44_14MAB_00021.flac,16000,90192,5.637,5 a 10 s
CMPL_M_44_14MAB_00058,M_44,male,CMPL_M_44_14MAB_00058.flac,16000,114950,7.184375,5 a 10 s
CMPL_M_44_14MAB_00053,M_44,male,CMPL_M_44_14MAB_00053.flac,16000,113182,7.073875,5 a 10 s
CMPL_M_44_14MAB_00012,M_44,male,CMPL_M_44_14MAB_00012.flac,16000,120845,7.5528125,5 a 10 s
CMPL_M_44_14MAB_00050,M_44,male,CMPL_M_44_14MAB_00050.flac,16000,102276,6.39225,5 a 10 s
CMPL_M_44_14MAB_00015,M_44,male,CMPL_M_44_14MAB_00015.flac,16000,110234,6.889625,5 a 10 s
CMPL_M_50_14MAB_00024,M_50,male,CMPL_M_50_14MAB_00024.flac,16000,109350,6.834375,5 a 10 s
CMPL_M_50_14MAB_00012,M_50,male,CMPL_M_50_14MAB_00012.flac,16000,89307,5.5816875,5 a 10 s
CMPL_M_50_14MAB_00003,M_50,male,CMPL_M_50_14MAB_00003.flac,16000,85815,5.3634375,5 a 10 s
CMPL_M_50_14MAB_00026,M_50,male,CMPL_M_50_14MAB_00026.flac,16000,81349,5.0843125,5 a 10 s
CMPL_M_50_14MAB_00015,M_50,male,CMPL_M_50_14MAB_00015.flac,16000,92550,5.784375,5 a 10 s
CMPL_M_50_14MAB_00017,M_50,male,CMPL_M_50_14MAB_00017.flac,16000,83118,5.194875,5 a 10 s
CMPL_M_50_14MAB_00001,M_50,male,CMPL_M_50_14MAB_00001.flac,16000,100213,6.2633125,5 a 10 s
CMPL_M_50_14MAB_00005,M_50,male,CMPL_M_50_14MAB_00005.flac,16000,81939,5.1211875,5 a 10 s
CMPL_M_50_14MAB_00004,M_50,male,CMPL_M_50_14MAB_00004.flac,16000,103160,6.4475,5 a 10 s
CMPL_M_50_14MAB_00009,M_50,male,CMPL_M_50_14MAB_00009.flac,16000,124971,7.8106875,5 a 10 s
CMPL_M_50_14MAB_00027,M_50,male,CMPL_M_50_14MAB_00027.flac,16000,44677,2.7923125,2 a 5 s
CMPL_M_50_14MAB_00002,M_50,male,CMPL_M_50_14MAB_00002.flac,16000,104929,6.5580625,5 a 10 s
CMPL_M_50_14MAB_00029,M_50,male,CMPL_M_50_14MAB_00029.flac,16000,74275,4.6421875,2 a 5 s
CMPL_M_50_14MAB_00010,M_50,male,CMPL_M_50_14MAB_00010.flac,16000,139119,8.6949375,5 a 10 s
CMPL_M_50_14MAB_00021,M_50,male,CMPL_M_50_14MAB_00021.flac,16000,95202,5.950125,5 a 10 s
CMPL_M_50_14MAB_00016,M_50,male,CMPL_M_50_14MAB_00016.flac,16000,76633,4.7895625,2 a 5 s
CMPL_M_50_14MAB_00022,M_50,male,CMPL_M_50_14MAB_00022.flac,16000,55175,3.4484375,2 a 5 s
CMPL_M_50_14MAB_00013,M_50,male,CMPL_M_50_14MAB_00013.flac,16000,48338,3.021125,2 a 5 s
CMPL_M_50_14MAB_00007,M_50,male,CMPL_M_50_14MAB_00007.flac,16000,101981,6.3738125,5 a 10 s
CMPL_M_50_14MAB_00008,M_50,male,CMPL_M_50_14MAB_00008.flac,16000,76044,4.75275,2 a 5 s
CMPL_M_50_14MAB_00018,M_50,male,CMPL_M_50_14MAB_00018.flac,16000,56396,3.52475,2 a 5 s
CMPL_M_50_14MAB_00025,M_50,male,CMPL_M_50_14MAB_00025.flac,16000,108171,6.7606875,5 a 10 s
CMPL_M_50_14MAB_00023,M_50,male,CMPL_M_50_14MAB_00023.flac,16000,106402,6.650125,5 a 10 s
CMPL_M_50_14MAB_00014,M_50,male,CMPL_M_50_14MAB_00014.flac,16000,78127,4.8829375,2 a 5 s
CMPL_M_50_14MAB_00028,M_50,male,CMPL_M_50_14MAB_00028.flac,16000,68085,4.2553125,2 a 5 s
CMPL_M_50_14MAB_00020,M_50,male,CMPL_M_50_14MAB_00020.flac,16000,82233,5.1395625,5 a 10 s
CMPL_M_50_14MAB_00006,M_50,male,CMPL_M_50_14MAB_00006.flac,16000,91960,5.7475,5 a 10 s
CMPL_M_50_14MAB_00011,M_50,male,CMPL_M_50_14MAB_00011.flac,16000,109055,6.8159375,5 a 10 s
CMPL_M_08_14ANG_00018,M_08,male,CMPL_M_08_14ANG_00018.flac,16000,59264,3.704,2 a 5 s
CMPL_M_08_14ANG_00225,M_08,male,CMPL_M_08_14ANG_00225.flac,16000,51555,3.2221875,2 a 5 s
CMPL_M_08_14ANG_00192,M_08,male,CMPL_M_08_14ANG_00192.flac,16000,32953,2.0595625,2 a 5 s
CMPL_M_08_14ANG_00208,M_08,male,CMPL_M_08_14ANG_00208.flac,16000,42084,2.63025,2 a 5 s
CMPL_M_08_14ANG_00234,M_08,male,CMPL_M_08_14ANG_00234.flac,16000,33879,2.1174375,2 a 5 s
CMPL_M_08_14ANG_00425,M_08,male,CMPL_M_08_14ANG_00425.flac,16000,39961,2.4975625,2 a 5 s
CMPL_M_08_14ANG_00462,M_08,male,CMPL_M_08_14ANG_00462.flac,16000,41034,2.564625,2 a 5 s
CMPL_M_08_14ANG_00128,M_08,male,CMPL_M_08_14ANG_00128.flac,16000,52407,3.2754375,2 a 5 s
CMPL_M_08_14ANG_00363,M_08,male,CMPL_M_08_14ANG_00363.flac,16000,40230,2.514375,2 a 5 s
CMPL_M_08_14ANG_00311,M_08,male,CMPL_M_08_14ANG_00311.flac,16000,58920,3.6825,2 a 5 s
CMPL_M_08_14ANG_00154,M_08,male,CMPL_M_08_14ANG_00154.flac,16000,38511,2.4069375,2 a 5 s
CMPL_M_08_14ANG_00385,M_08,male,CMPL_M_08_14ANG_00385.flac,16000,38352,2.397,2 a 5 s
CMPL_M_08_14ANG_00379,M_08,male,CMPL_M_08_14ANG_00379.flac,16000,46667,2.9166875,2 a 5 s
